,Ratings,Reviews
1521,4.3,This is the future of routers. Go eyes closed if you want a scalable wifi setup and forget it is there. It is a enterprise grade solution. The Trend Micro protection is added benefit. I am running over 20 devices on a two router setup.
1522,4.1,"I required a new router to get better signal to my room in first floor. Old router was intermittently failing, throughput was also less.
Morever, all of us working, studying from home, put a strain on existing device. Hence needed a better Wifi router.

After lot of research on internet for suitable router and going through no of reviews. Finally settled for Asus RT-86U 3000 Mbps router
It is an excellent choice, setup took less than 30 seconds in moving from existing router to Asus. Tip : P..."
1523,4.3,"Great Product. Speacially if you have lan connection across your house then this really works well. I have 5 Decos connected accross the house via LAN and the ethernet backhaul works really well to give consistent speed every where.

If you dont have LAN then mesh connection over wifi may not be as great."
1524,4.2,"The product is great and now my house of 2400 sqft is fully covered with wifi, no dropping of signal and able to watch everything in FHD and 4K.

The installation is seamless and the app works fantastically giving all the connection information, data consumed etc etc as mentioned in the product description.

Recommend for purchase."
1525,4.2,"Writing this review after 7 days of heavy usage.

I purchased Tenda AC10, D-link 825 and TP-Link Archer C60 and none of them are upto the mark,

Tenda AC10 has range issues, though they claim that AC10 has beam-forming but not upto the mark

D-Link 825 has wifi drop issue, I tried 2 routers and they did not perform well. The router you get is made for Russia which was discontinued and Dlink customized the firmware and imported. The only advantage of this is it has USB drive which can help you..."
1526,4.3,"had no range with the present wifi. after connecting deco, the range and speed has been top notch. and it supports wifi 6. the activation was so simple and easy thanks to the deco app. no need of any extra knowledge for activation and no need to contact your broadband provider."
1527,4.2,great if you are looking for a great plug and play mesh router. stay away if you like to fiddle with settings a lot. took me 5 mins to set up and I have not touched it since
1528,4.2,"had no range with the present wifi. after connecting deco, the range and speed has been top notch. and it supports wifi 6. the activation was so simple and easy thanks to the deco app. no need of any extra knowledge for activation and no need to contact your broadband provider."
1529,4.1,"I have been using this router for the past 7 months, and all I can say is this-this router disconnects and randomly drops packets on 2.4Ghz. However, move to the 5Ghz band, it has performed admirably so far. Packets drops become a thing of the past, and no random disconnects anymore. I am running the latest official F/W, so this is not an issue of old F/W. So, if you are buying this and intend to use this for 802.11b/gnew line on the 2.4Ghz, I would recommend you to look for much cheaper alternativ..."
1530,4.1,Good product
1531,4.4,Best home router in this price point. signal range is pretty good . satisfied with the product.
1532,4,"This is the best WiFi router in this price range.Its cover my house properly . It connect with my alliance broadband without any problem.so it's a pretty good deal and thanks flipkart for one day delivery.
so I am very happy purchase this router."
1533,4.3,"Model- Archer C6(US)
Version- 3.20
Processor- MediaTek7621 Dual Core @880Mhz
RAM- 128MB DDR3

I have 1Gbps Connection. The upload and download speeds are as follows-

Lan-
Download- 980Mbps
Upload-990Mbps

Wi-Fi-

5Ghz(80Mhz width)-

Distance- 0-10mtr with direct line of sight

Download- 550Mbps
Upload- 600 Mbps

Distance- 20Mtr with 1 wall

Download- 400 Mbps
Upload-350Mbps

Distance -30 Mtr with 3 walls

Download- 10Mbps
Upload- 8Mbps


2.4Ghz(40Mhz width)

Distance- 0-10 mtr with Direct ..."
1534,4.3,"*********EDIT: Today is 8th March 2015, more than two years and it is still working fine, as it should be. Not a single issue.********
Have an internet connection at home and yet wondering how to connect those wi-fi gadgets to the world wide web?
Well....the solution is here. Just take out the ethernet cable(RJ-45) from your PC, plug it to the 'blue' slot of this little 'value for money' device, and voila...you are done.

Your home will become one of those 'elite' wi-fi hot spots! And neve..."
